"TIME","GEO","NA_ITEM","PPP_CAT","Value","Flag and Footnotes"
"1996","Denmark","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Denmark","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Denmark","Price level indices (EU28=100)","Tobacco",":",""
"1996","Denmark","Price level indices (EU28=100)","Clothing",":",""
"1996","Denmark","Price level indices (EU28=100)","Footwear",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Food",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Meat",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Fish",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Tobacco",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Clothing",":",""
"1996","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear",":",""
"1996","Estonia","Price level indices (EU28=100)","Food",":",""
"1996","Estonia","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Estonia","Price level indices (EU28=100)","Meat",":",""
"1996","Estonia","Price level indices (EU28=100)","Fish",":",""
"1996","Estonia","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Estonia","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Estonia","Price level indices (EU28=100)","Tobacco",":",""
"1996","Estonia","Price level indices (EU28=100)","Clothing",":",""
"1996","Estonia","Price level indices (EU28=100)","Footwear",":",""
"1996","Ireland","Price level indices (EU28=100)","Food",":",""
"1996","Ireland","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Ireland","Price level indices (EU28=100)","Meat",":",""
"1996","Ireland","Price level indices (EU28=100)","Fish",":",""
"1996","Ireland","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Ireland","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Ireland","Price level indices (EU28=100)","Tobacco",":",""
"1996","Ireland","Price level indices (EU28=100)","Clothing",":",""
"1996","Ireland","Price level indices (EU28=100)","Footwear",":",""
"1996","Greece","Price level indices (EU28=100)","Food",":",""
"1996","Greece","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Greece","Price level indices (EU28=100)","Meat",":",""
"1996","Greece","Price level indices (EU28=100)","Fish",":",""
"1996","Greece","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Greece","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Greece","Price level indices (EU28=100)","Tobacco",":",""
"1996","Greece","Price level indices (EU28=100)","Clothing",":",""
"1996","Greece","Price level indices (EU28=100)","Footwear",":",""
"1996","Spain","Price level indices (EU28=100)","Food",":",""
"1996","Spain","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Spain","Price level indices (EU28=100)","Meat",":",""
"1996","Spain","Price level indices (EU28=100)","Fish",":",""
"1996","Spain","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Spain","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Spain","Price level indices (EU28=100)","Tobacco",":",""
"1996","Spain","Price level indices (EU28=100)","Clothing",":",""
"1996","Spain","Price level indices (EU28=100)","Footwear",":",""
"1996","France","Price level indices (EU28=100)","Food",":",""
"1996","France","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","France","Price level indices (EU28=100)","Meat",":",""
"1996","France","Price level indices (EU28=100)","Fish",":",""
"1996","France","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","France","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","France","Price level indices (EU28=100)","Tobacco",":",""
"1996","France","Price level indices (EU28=100)","Clothing",":",""
"1996","France","Price level indices (EU28=100)","Footwear",":",""
"1996","Croatia","Price level indices (EU28=100)","Food",":",""
"1996","Croatia","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Croatia","Price level indices (EU28=100)","Meat",":",""
"1996","Croatia","Price level indices (EU28=100)","Fish",":",""
"1996","Croatia","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Croatia","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Croatia","Price level indices (EU28=100)","Tobacco",":",""
"1996","Croatia","Price level indices (EU28=100)","Clothing",":",""
"1996","Croatia","Price level indices (EU28=100)","Footwear",":",""
"1996","Italy","Price level indices (EU28=100)","Food",":",""
"1996","Italy","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Italy","Price level indices (EU28=100)","Meat",":",""
"1996","Italy","Price level indices (EU28=100)","Fish",":",""
"1996","Italy","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Italy","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Italy","Price level indices (EU28=100)","Tobacco",":",""
"1996","Italy","Price level indices (EU28=100)","Clothing",":",""
"1996","Italy","Price level indices (EU28=100)","Footwear",":",""
"1996","Cyprus","Price level indices (EU28=100)","Food",":",""
"1996","Cyprus","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Cyprus","Price level indices (EU28=100)","Meat",":",""
"1996","Cyprus","Price level indices (EU28=100)","Fish",":",""
"1996","Cyprus","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Cyprus","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Cyprus","Price level indices (EU28=100)","Tobacco",":",""
"1996","Cyprus","Price level indices (EU28=100)","Clothing",":",""
"1996","Cyprus","Price level indices (EU28=100)","Footwear",":",""
"1996","Latvia","Price level indices (EU28=100)","Food",":",""
"1996","Latvia","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Latvia","Price level indices (EU28=100)","Meat",":",""
"1996","Latvia","Price level indices (EU28=100)","Fish",":",""
"1996","Latvia","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Latvia","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Latvia","Price level indices (EU28=100)","Tobacco",":",""
"1996","Latvia","Price level indices (EU28=100)","Clothing",":",""
"1996","Latvia","Price level indices (EU28=100)","Footwear",":",""
"1996","Lithuania","Price level indices (EU28=100)","Food",":",""
"1996","Lithuania","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Lithuania","Price level indices (EU28=100)","Meat",":",""
"1996","Lithuania","Price level indices (EU28=100)","Fish",":",""
"1996","Lithuania","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Lithuania","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Lithuania","Price level indices (EU28=100)","Tobacco",":",""
"1996","Lithuania","Price level indices (EU28=100)","Clothing",":",""
"1996","Lithuania","Price level indices (EU28=100)","Footwear",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Food",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Meat",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Fish",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Tobacco",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Clothing",":",""
"1996","Luxembourg","Price level indices (EU28=100)","Footwear",":",""
"1996","Hungary","Price level indices (EU28=100)","Food",":",""
"1996","Hungary","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Hungary","Price level indices (EU28=100)","Meat",":",""
"1996","Hungary","Price level indices (EU28=100)","Fish",":",""
"1996","Hungary","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Hungary","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Hungary","Price level indices (EU28=100)","Tobacco",":",""
"1996","Hungary","Price level indices (EU28=100)","Clothing",":",""
"1996","Hungary","Price level indices (EU28=100)","Footwear",":",""
"1996","Malta","Price level indices (EU28=100)","Food",":",""
"1996","Malta","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Malta","Price level indices (EU28=100)","Meat",":",""
"1996","Malta","Price level indices (EU28=100)","Fish",":",""
"1996","Malta","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Malta","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Malta","Price level indices (EU28=100)","Tobacco",":",""
"1996","Malta","Price level indices (EU28=100)","Clothing",":",""
"1996","Malta","Price level indices (EU28=100)","Footwear",":",""
"1996","Netherlands","Price level indices (EU28=100)","Food",":",""
"1996","Netherlands","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Netherlands","Price level indices (EU28=100)","Meat",":",""
"1996","Netherlands","Price level indices (EU28=100)","Fish",":",""
"1996","Netherlands","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Netherlands","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Netherlands","Price level indices (EU28=100)","Tobacco",":",""
"1996","Netherlands","Price level indices (EU28=100)","Clothing",":",""
"1996","Netherlands","Price level indices (EU28=100)","Footwear",":",""
"1996","Austria","Price level indices (EU28=100)","Food",":",""
"1996","Austria","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Austria","Price level indices (EU28=100)","Meat",":",""
"1996","Austria","Price level indices (EU28=100)","Fish",":",""
"1996","Austria","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Austria","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Austria","Price level indices (EU28=100)","Tobacco",":",""
"1996","Austria","Price level indices (EU28=100)","Clothing",":",""
"1996","Austria","Price level indices (EU28=100)","Footwear",":",""
"1996","Poland","Price level indices (EU28=100)","Food",":",""
"1996","Poland","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Poland","Price level indices (EU28=100)","Meat",":",""
"1996","Poland","Price level indices (EU28=100)","Fish",":",""
"1996","Poland","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Poland","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Poland","Price level indices (EU28=100)","Tobacco",":",""
"1996","Poland","Price level indices (EU28=100)","Clothing",":",""
"1996","Poland","Price level indices (EU28=100)","Footwear",":",""
"1996","Portugal","Price level indices (EU28=100)","Food",":",""
"1996","Portugal","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Portugal","Price level indices (EU28=100)","Meat",":",""
"1996","Portugal","Price level indices (EU28=100)","Fish",":",""
"1996","Portugal","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Portugal","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Portugal","Price level indices (EU28=100)","Tobacco",":",""
"1996","Portugal","Price level indices (EU28=100)","Clothing",":",""
"1996","Portugal","Price level indices (EU28=100)","Footwear",":",""
"1996","Romania","Price level indices (EU28=100)","Food",":",""
"1996","Romania","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Romania","Price level indices (EU28=100)","Meat",":",""
"1996","Romania","Price level indices (EU28=100)","Fish",":",""
"1996","Romania","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Romania","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Romania","Price level indices (EU28=100)","Tobacco",":",""
"1996","Romania","Price level indices (EU28=100)","Clothing",":",""
"1996","Romania","Price level indices (EU28=100)","Footwear",":",""
"1996","Slovenia","Price level indices (EU28=100)","Food",":",""
"1996","Slovenia","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Slovenia","Price level indices (EU28=100)","Meat",":",""
"1996","Slovenia","Price level indices (EU28=100)","Fish",":",""
"1996","Slovenia","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Slovenia","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Slovenia","Price level indices (EU28=100)","Tobacco",":",""
"1996","Slovenia","Price level indices (EU28=100)","Clothing",":",""
"1996","Slovenia","Price level indices (EU28=100)","Footwear",":",""
"1996","Slovakia","Price level indices (EU28=100)","Food",":",""
"1996","Slovakia","Price level indices (EU28=100)","Bread and cereals",":",""
"1996","Slovakia","Price level indices (EU28=100)","Meat",":",""
"1996","Slovakia","Price level indices (EU28=100)","Fish",":",""
"1996","Slovakia","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"1996","Slovakia","Price level indices (EU28=100)","Alcoholic beverages",":",""
"1996","Slovakia","Price level indices (EU28=100)","Tobacco",":",""
"1996","Slovakia","Price level indices (EU28=100)","Clothing",":",""
"1996","Slovakia","Price level indices (EU28=100)","Footwear",":",""
