,color,clarity,carat,cut,depth,table,price,x,y,z
346,4,4,0.72,Ideal,61.7,57.0,2804,5.74,5.77,3.550835
347,4,4,0.72,Very Good,62.2,58.0,2804,5.75,5.7,3.5609499999999996
348,2,3,0.82,Ideal,61.5,56.0,2804,6.01,6.08,3.717675
349,6,2,0.7,Ideal,61.0,59.0,2804,5.68,5.7,3.4709
350,6,2,0.72,Ideal,62.2,56.0,2804,5.74,5.77,3.57961
351,6,2,0.72,Ideal,61.5,54.0,2804,5.77,5.8,3.5577750000000004
352,1,2,0.9,Fair,67.3,59.0,2804,5.93,5.84,3.9606049999999997
353,4,3,0.74,Premium,61.7,58.0,2805,5.85,5.78,3.5878550000000002
354,4,3,0.74,Premium,61.9,56.0,2805,5.8,5.77,3.580915
355,5,1,0.73,Ideal,61.8,58.0,2805,5.77,5.81,3.5782199999999995
356,5,6,0.57,Fair,58.7,66.0,2805,5.34,5.43,3.1609949999999998
357,4,3,0.73,Premium,62.5,57.0,2805,5.75,5.7,3.578125
358,3,3,0.72,Ideal,62.8,56.0,2805,5.74,5.7,3.5921600000000002
359,4,3,0.74,Fair,61.1,68.0,2805,5.82,5.75,3.534635
360,3,3,0.82,Good,64.0,57.0,2805,5.92,5.89,3.7791999999999994
361,3,2,0.81,Very Good,62.5,60.0,2806,5.89,5.94,3.696875
362,2,6,0.75,Very Good,60.6,58.0,2806,5.85,5.9,3.5602500000000004
363,4,2,0.7,Ideal,61.6,55.0,2806,5.72,5.74,3.5296800000000004
364,4,4,0.71,Very Good,62.2,58.0,2807,5.66,5.72,3.53918
365,4,4,0.71,Very Good,60.0,57.0,2807,5.84,5.9,3.522
366,0,1,0.93,Premium,61.9,57.0,2807,6.21,6.19,3.8378
367,2,3,0.8,Very Good,62.8,57.0,2808,5.87,5.91,3.6989199999999998
368,4,4,0.7,Very Good,62.0,57.0,2808,5.64,5.71,3.5184999999999995
369,3,0,1.0,Fair,66.4,59.0,2808,6.16,6.09,4.067
370,3,3,0.75,Very Good,63.4,56.0,2808,5.78,5.74,3.6518399999999995
371,5,5,0.58,Ideal,60.9,56.0,2808,5.41,5.43,3.3007799999999996
372,6,2,0.73,Very Good,63.1,57.0,2808,5.74,5.7,3.6093200000000007
373,4,2,0.81,Very Good,63.1,59.0,2809,5.85,5.79,3.6724200000000002
374,6,1,0.81,Premium,59.2,57.0,2809,6.15,6.05,3.6112
375,4,2,0.71,Premium,60.7,54.0,2809,5.84,5.8,3.5327400000000004
376,4,0,1.2,Fair,64.6,56.0,2809,6.73,6.66,4.3249699999999995
377,4,4,0.7,Very Good,61.8,56.0,2810,5.63,5.7,3.5009699999999997
378,4,4,0.7,Very Good,59.9,60.0,2810,5.77,5.84,3.477195
379,6,1,0.74,Ideal,61.7,55.0,2810,5.81,5.85,3.5971100000000003
380,4,4,0.7,Good,62.8,61.0,2810,5.57,5.61,3.5105199999999996
381,3,2,0.8,Good,62.7,57.0,2810,5.84,5.93,3.6898950000000004
382,4,2,0.75,Very Good,63.4,58.0,2811,5.72,5.76,3.63916
383,6,2,0.83,Very Good,63.5,54.0,2811,5.98,5.95,3.787775
384,0,3,1.0,Fair,65.7,59.0,2811,6.14,6.07,4.010985000000001
385,1,1,0.99,Fair,68.1,56.0,2811,6.21,6.06,4.177935
386,3,4,0.7,Very Good,63.0,60.0,2812,5.57,5.64,3.5311500000000002
387,4,3,0.7,Very Good,59.5,58.0,2812,5.75,5.85,3.4509999999999996
388,5,2,0.7,Good,63.5,59.0,2812,5.49,5.53,3.49885
389,4,3,0.7,Very Good,61.7,58.0,2812,5.63,5.69,3.4922200000000005
390,1,2,0.32,Premium,62.7,58.0,554,4.37,4.34,2.7305850000000005
391,1,2,0.32,Premium,62.8,58.0,554,4.39,4.34,2.74122
392,1,2,0.32,Ideal,62.4,57.0,554,4.37,4.35,2.7206399999999995
393,1,2,0.32,Premium,61.0,59.0,554,4.39,4.36,2.66875
394,1,2,0.32,Very Good,63.1,56.0,554,4.39,4.36,2.760625
395,1,2,0.32,Ideal,60.7,57.0,554,4.47,4.42,2.698115
396,2,2,0.3,Premium,60.9,59.0,554,4.31,4.29,2.6187
397,2,2,0.3,Premium,60.1,55.0,554,4.41,4.38,2.641395
398,2,2,0.3,Premium,62.9,58.0,554,4.28,4.24,2.6795400000000003
399,2,2,0.3,Very Good,63.3,56.0,554,4.29,4.27,2.7092399999999994
400,2,2,0.3,Good,63.8,55.0,554,4.26,4.2,2.6987400000000004
401,2,2,0.3,Ideal,62.9,57.0,554,4.27,4.22,2.670104999999999
402,2,2,0.3,Very Good,63.4,60.0,554,4.25,4.23,2.6881600000000003
403,1,2,0.32,Good,63.9,55.0,554,4.36,4.34,2.7796499999999997
404,2,1,0.33,Ideal,61.4,56.0,554,4.85,4.79,2.9594800000000006
405,5,4,0.29,Very Good,61.9,55.0,555,4.28,4.33,2.664795
406,5,4,0.29,Very Good,62.4,55.0,555,4.2,4.25,2.6364
407,4,2,0.31,Very Good,61.8,58.0,555,4.32,4.35,2.6790299999999996
408,2,3,0.34,Ideal,61.5,56.0,555,4.47,4.5,2.758275
409,2,3,0.34,Ideal,60.4,57.0,555,4.54,4.57,2.7512199999999996
410,1,4,0.34,Ideal,61.8,55.0,555,4.48,4.52,2.7809999999999997
411,1,4,0.34,Ideal,62.0,56.0,555,4.5,4.53,2.7993000000000006
412,3,4,0.3,Ideal,62.3,56.0,555,4.29,4.31,2.6789
413,4,4,0.29,Ideal,61.6,56.0,555,4.26,4.31,2.6395600000000004
414,3,2,0.35,Ideal,60.6,56.0,555,4.56,4.58,2.76942
415,5,0,0.43,Very Good,58.4,62.0,555,4.94,5.0,2.9024800000000006
416,4,3,0.32,Very Good,61.4,58.0,556,4.37,4.42,2.6985299999999994
417,1,3,0.36,Ideal,61.9,56.0,556,4.54,4.57,2.8195449999999997
418,3,3,0.3,Ideal,62.0,56.0,556,4.28,4.3,2.6598
419,5,4,0.26,Ideal,61.5,57.0,556,4.09,4.12,2.5245750000000005
420,4,3,0.7,Very Good,62.3,58.0,2812,5.64,5.72,3.5386399999999996
421,4,3,0.7,Very Good,60.9,61.0,2812,5.66,5.71,3.462165
422,6,2,0.71,Ideal,62.4,57.0,2812,5.69,5.72,3.55992
423,0,2,0.99,Fair,55.0,61.0,2812,6.72,6.67,3.6822500000000002
424,5,3,0.73,Premium,58.6,60.0,2812,5.92,5.89,3.4603299999999995
425,4,6,0.51,Ideal,62.0,57.0,2812,5.15,5.11,3.1806000000000005
426,3,1,0.91,Premium,59.8,58.0,2813,6.3,6.29,3.76441
427,5,2,0.84,Very Good,63.4,55.0,2813,6.0,5.95,3.7881499999999995
428,1,3,0.91,Good,64.3,58.0,2813,6.09,6.05,3.90301
429,5,2,0.76,Premium,62.2,59.0,2814,5.86,5.81,3.62937
430,5,2,0.76,Ideal,61.7,57.0,2814,5.88,5.85,3.6187050000000003
431,5,2,0.75,Premium,61.1,59.0,2814,5.86,5.83,3.5712950000000006
432,6,6,0.55,Very Good,61.5,56.0,2815,5.23,5.27,3.22875
433,4,1,0.76,Very Good,58.5,62.0,2815,5.93,6.01,3.49245
434,3,4,0.74,Premium,61.7,58.0,2815,5.79,5.81,3.5786000000000002
435,2,2,0.7,Ideal,60.4,56.0,2815,5.75,5.81,3.4911199999999996
436,2,2,0.7,Ideal,61.4,56.0,2815,5.7,5.76,3.51822
437,2,2,0.7,Ideal,61.5,55.0,2815,5.73,5.79,3.5424
438,2,2,0.7,Ideal,61.4,56.0,2815,5.72,5.77,3.5274299999999994
439,0,3,0.9,Fair,65.0,56.0,2815,6.08,6.04,3.9390000000000005
440,4,1,0.95,Fair,56.0,60.0,2815,6.62,6.53,3.682
441,2,1,0.89,Premium,60.2,59.0,2815,6.26,6.23,3.75949
442,5,3,0.72,Premium,58.3,58.0,2815,5.99,5.92,3.4717649999999995
443,5,1,0.96,Fair,53.1,63.0,2815,6.73,6.65,3.5523900000000004
444,3,0,1.02,Premium,60.3,58.0,2815,6.55,6.5,3.9345749999999997
445,1,5,0.78,Very Good,61.4,56.0,2816,5.91,5.95,3.6410199999999997
446,3,5,0.61,Ideal,60.1,57.0,2816,5.52,5.54,3.3235299999999994
447,6,4,0.71,Good,63.4,55.0,2816,5.61,5.69,3.5821000000000005
448,4,2,0.78,Premium,61.5,59.0,2816,5.96,5.88,3.6408
449,2,1,0.87,Ideal,62.7,56.0,2816,6.16,6.13,3.852915
450,2,2,0.83,Ideal,62.5,55.0,2816,6.04,6.0,3.7625
451,5,2,0.71,Premium,61.3,56.0,2817,5.78,5.73,3.5278150000000004
452,1,5,0.71,Ideal,60.2,56.0,2817,5.84,5.89,3.53073
453,5,3,0.71,Ideal,62.7,57.0,2817,5.66,5.64,3.5425500000000003
454,5,3,0.71,Premium,62.3,58.0,2817,5.69,5.65,3.53241
455,4,5,0.63,Ideal,61.5,56.0,2817,5.48,5.52,3.3825
456,5,2,0.71,Premium,59.2,59.0,2817,5.86,5.83,3.4602400000000006
457,5,2,0.71,Premium,61.8,59.0,2817,5.75,5.7,3.5380499999999997
458,5,2,0.71,Ideal,61.3,55.0,2817,5.77,5.72,3.5216849999999993
459,5,2,0.71,Premium,61.4,58.0,2817,5.77,5.73,3.5305
460,0,3,0.9,Ideal,62.8,55.0,2817,6.2,6.16,3.88104
461,5,2,0.71,Good,62.8,64.0,2817,5.6,5.54,3.49796
462,5,3,0.7,Premium,62.4,61.0,2818,5.66,5.63,3.52248
463,5,3,0.7,Premium,59.3,60.0,2818,5.78,5.73,3.412715
464,5,3,0.7,Premium,63.0,60.0,2818,5.64,5.6,3.5405999999999995
465,2,0,1.0,Premium,61.3,60.0,2818,6.43,6.39,3.9293299999999998
466,4,1,0.86,Premium,59.3,62.0,2818,6.36,6.22,3.72997
467,2,2,0.8,Ideal,61.0,57.0,2818,6.07,6.0,3.68135
468,5,4,0.7,Ideal,62.9,57.0,2818,5.66,5.61,3.5444149999999994
469,5,4,0.7,Premium,59.6,57.0,2818,5.91,5.83,3.4985200000000005
470,4,3,0.7,Premium,61.8,60.0,2818,5.69,5.64,3.5009699999999997
471,5,4,0.7,Premium,62.7,57.0,2818,5.68,5.64,3.54882
472,2,1,1.0,Fair,65.3,62.0,2818,6.34,6.12,4.06819
473,3,4,0.72,Very Good,63.8,58.0,2819,5.64,5.68,3.61108
474,2,4,0.72,Ideal,62.3,56.0,2819,5.73,5.77,3.5822499999999997
475,4,4,0.7,Good,59.7,63.0,2819,5.76,5.79,3.4476750000000003
476,4,1,0.86,Good,64.3,60.0,2819,5.97,5.95,3.83228
477,3,4,0.71,Ideal,62.9,58.0,2820,5.66,5.69,3.5695750000000004
478,5,2,0.75,Ideal,62.0,57.0,2821,5.8,5.78,3.5898000000000003
479,5,3,0.73,Premium,61.6,59.0,2821,5.77,5.73,3.542
480,5,6,0.53,Ideal,61.9,55.0,2821,5.2,5.21,3.221895
481,5,2,0.73,Premium,61.3,58.0,2821,5.83,5.76,3.552335
482,5,2,0.73,Good,63.6,57.0,2821,5.72,5.7,3.63156
483,5,2,0.73,Premium,59.6,61.0,2821,5.92,5.85,3.50746
484,5,2,0.73,Premium,62.2,59.0,2821,5.77,5.68,3.5609499999999996
485,6,2,0.73,Premium,61.7,55.0,2821,5.84,5.82,3.5971100000000003
486,5,2,0.73,Very Good,63.2,58.0,2821,5.76,5.7,3.62136
487,5,4,0.7,Premium,60.8,60.0,2822,5.74,5.71,3.4808
488,5,3,0.72,Premium,60.3,59.0,2822,5.84,5.8,3.5094600000000002
489,5,3,0.72,Premium,60.9,60.0,2822,5.8,5.76,3.5200199999999997
490,5,3,0.72,Premium,62.4,59.0,2822,5.77,5.7,3.5786399999999996
491,5,3,0.7,Premium,60.2,60.0,2822,5.73,5.7,3.44043
492,4,5,0.6,Ideal,62.0,55.0,2822,5.37,5.4,3.3387000000000002
493,1,6,0.74,Ideal,60.8,57.0,2822,5.85,5.89,3.5689599999999997
494,4,2,0.73,Ideal,62.1,55.0,2822,5.75,5.78,3.5800650000000003
495,6,2,0.71,Premium,62.7,60.0,2822,5.71,5.67,3.56763
496,6,2,0.71,Premium,61.3,58.0,2822,5.75,5.73,3.5186200000000003
497,6,2,0.7,Premium,60.2,60.0,2822,5.82,5.75,3.48257
498,6,2,0.7,Ideal,60.7,56.0,2822,5.75,5.72,3.4811449999999997
499,0,3,0.9,Good,64.0,61.0,2822,6.04,6.03,3.8624
500,6,2,0.71,Ideal,60.2,56.0,2822,5.86,5.83,3.5186900000000003
501,5,3,0.7,Premium,61.5,59.0,2822,5.73,5.68,3.508575
502,5,3,0.7,Premium,62.6,56.0,2822,5.71,5.66,3.5588100000000003
503,6,2,0.7,Ideal,59.7,58.0,2822,5.82,5.77,3.459615
504,5,2,0.7,Good,61.4,64.0,2822,5.71,5.66,3.49059
505,6,2,0.7,Ideal,62.5,57.0,2822,5.62,5.59,3.503125
506,6,2,0.7,Ideal,61.8,56.0,2822,5.73,5.63,3.5102399999999996
507,5,3,0.7,Premium,60.7,62.0,2822,5.72,5.68,3.4598999999999993
508,4,3,0.7,Premium,60.6,58.0,2822,5.8,5.72,3.49056
509,6,2,0.7,Ideal,61.4,54.0,2822,5.75,5.71,3.51822
510,6,1,0.79,Very Good,62.8,59.0,2823,5.86,5.9,3.69264
511,1,2,0.9,Good,63.8,57.0,2823,6.06,6.13,3.88861
512,5,3,0.71,Premium,62.3,58.0,2823,5.71,5.66,3.541755
513,5,5,0.61,Ideal,61.3,54.0,2823,5.51,5.59,3.40215
514,2,1,0.9,Fair,65.8,54.0,2823,6.05,5.98,3.95787
515,5,2,0.71,Ideal,60.5,56.0,2823,5.77,5.73,3.47875
516,6,3,0.71,Premium,61.2,59.0,2824,5.74,5.69,3.4975799999999997
517,1,5,0.77,Ideal,62.1,57.0,2824,5.84,5.86,3.6328499999999995
518,5,4,0.74,Good,63.1,58.0,2824,5.73,5.75,3.6219400000000004
519,4,1,0.82,Ideal,62.4,54.0,2824,6.02,5.97,3.7408799999999998
520,5,1,0.82,Premium,60.8,60.0,2824,6.05,6.03,3.6723199999999996
521,3,4,0.71,Premium,62.2,59.0,2825,5.73,5.66,3.5422900000000004
522,2,2,0.83,Premium,60.0,59.0,2825,6.08,6.05,3.639
523,3,4,0.73,Very Good,62.0,57.0,2825,5.75,5.8,3.5805000000000002
524,2,2,0.83,Premium,62.5,59.0,2825,6.02,5.95,3.7406249999999996
525,0,0,1.17,Premium,60.2,61.0,2825,6.9,6.83,4.1327300000000005
526,2,1,0.91,Fair,61.3,67.0,2825,6.24,6.19,3.809795
527,5,4,0.73,Premium,62.6,60.0,2826,5.75,5.68,3.5775900000000003
528,5,4,0.7,Good,57.2,59.0,2826,5.94,5.88,3.38052
529,1,1,0.9,Premium,62.2,59.0,2826,6.11,6.07,3.78798
530,5,4,0.7,Premium,62.2,58.0,2826,5.66,5.6,3.50186
531,6,3,0.7,Very Good,63.3,56.0,2826,5.6,5.58,3.53847
532,5,4,0.7,Premium,59.4,61.0,2826,5.78,5.74,3.42144
533,1,1,0.9,Very Good,63.5,56.0,2826,6.17,6.07,3.8862
534,4,2,0.78,Premium,60.8,60.0,2826,5.97,5.94,3.62064
535,4,0,0.96,Ideal,60.7,55.0,2826,6.41,6.37,3.8787300000000005
536,6,2,0.7,Very Good,62.3,59.0,2827,5.67,5.7,3.541755
537,6,3,0.72,Good,64.0,54.0,2827,5.68,5.7,3.6415999999999995
538,2,5,0.79,Premium,62.6,58.0,2827,5.96,5.9,3.71218
539,2,6,0.7,Ideal,61.6,57.0,2827,5.69,5.74,3.52044
540,2,6,0.7,Ideal,62.3,55.0,2827,5.66,5.7,3.5386399999999996
541,6,1,0.7,Ideal,60.6,57.0,2828,5.74,5.77,3.48753
542,2,1,1.01,Premium,61.6,61.0,2828,6.39,6.31,3.9115999999999995
543,4,4,0.72,Premium,62.2,58.0,2829,5.75,5.7,3.5609499999999996
544,5,1,0.8,Good,63.7,54.0,2829,5.91,5.87,3.75193
545,5,6,0.59,Ideal,62.0,56.0,2829,5.36,5.38,3.3294
546,4,4,0.72,Ideal,61.7,57.0,2829,5.77,5.74,3.550835
547,5,1,0.75,Premium,61.9,57.0,2829,5.88,5.82,3.6211499999999996
548,5,1,0.8,Premium,60.2,57.0,2829,6.05,6.01,3.63006
549,5,3,0.71,Very Good,62.7,59.0,2830,5.65,5.7,3.5582250000000006
550,2,2,0.77,Very Good,61.7,56.0,2830,5.84,5.89,3.6187050000000003
551,4,0,0.97,Ideal,60.7,56.0,2830,6.41,6.43,3.8969400000000003
552,4,6,0.53,Ideal,60.9,57.0,2830,5.23,5.29,3.20334
553,4,6,0.53,Ideal,61.8,57.0,2830,5.16,5.19,3.1981500000000005
554,1,3,0.8,Ideal,62.1,54.4,2830,5.94,5.99,3.704265
555,3,2,0.9,Premium,60.6,62.0,2830,6.21,6.13,3.73902
556,5,1,0.76,Very Good,60.8,60.0,2831,5.89,5.98,3.60848
557,5,2,0.72,Ideal,62.3,57.0,2831,5.7,5.76,3.56979
558,5,2,0.75,Ideal,61.4,57.0,2831,5.82,5.87,3.58883
559,5,2,0.72,Premium,62.1,58.0,2831,5.73,5.76,3.567645
560,3,2,0.79,Ideal,61.8,56.0,2831,5.93,5.91,3.65856
561,4,3,0.72,Very Good,62.5,58.0,2832,5.71,5.75,3.58125
562,1,1,0.91,Very Good,62.8,61.0,2832,6.15,6.18,3.8716199999999996
563,3,5,0.71,Premium,62.1,57.0,2832,5.75,5.65,3.5397000000000003
564,3,2,0.81,Premium,63.0,60.0,2832,5.87,5.81,3.6792000000000002
565,2,2,0.82,Ideal,62.5,57.0,2832,5.91,5.97,3.7124999999999995
566,4,4,0.71,Premium,62.2,58.0,2832,5.72,5.66,3.53918
567,0,2,0.9,Good,64.3,63.0,2832,6.05,6.01,3.8772899999999995
568,1,3,0.8,Very Good,62.0,58.0,2833,5.86,5.95,3.6611000000000002
569,5,7,0.56,Very Good,61.0,59.0,2833,5.28,5.34,3.2391
570,6,3,0.7,Very Good,59.6,61.0,2833,5.77,5.8,3.44786
571,6,3,0.7,Ideal,61.0,57.0,2833,5.74,5.76,3.5075
572,4,5,0.61,Ideal,61.7,55.0,2833,5.45,5.48,3.371905
573,2,1,0.85,Ideal,62.5,57.0,2833,6.02,6.07,3.778125
574,4,2,0.7,Ideal,60.7,57.0,2833,5.73,5.75,3.4841800000000003
575,3,3,0.8,Ideal,62.2,56.0,2834,5.94,5.87,3.6729100000000003
576,2,3,0.8,Ideal,62.8,57.0,2834,5.91,5.87,3.6989199999999998
577,6,6,0.51,Very Good,59.9,58.0,2834,5.16,5.19,3.099825
578,4,6,0.53,Ideal,61.4,57.0,2834,5.2,5.23,3.2020099999999996
579,1,3,0.78,Ideal,61.8,55.0,2834,5.92,5.95,3.6678300000000004
580,0,2,0.9,Very Good,63.4,54.0,2834,6.17,6.14,3.9022699999999997
581,3,1,0.9,Fair,65.3,59.0,2834,6.07,6.0,3.9408549999999996
582,5,1,0.77,Ideal,60.7,55.0,2834,6.01,5.95,3.6298600000000003
583,4,4,0.73,Ideal,61.2,56.0,2835,5.89,5.81,3.5801999999999996
584,4,5,0.63,Ideal,61.9,57.0,2835,5.47,5.51,3.3983100000000004
585,5,3,0.7,Ideal,61.5,54.0,2835,5.7,5.75,3.5208749999999998
586,5,3,0.72,Ideal,62.8,57.0,2835,5.71,5.73,3.5921600000000002
587,5,2,0.72,Ideal,61.0,57.0,2835,5.78,5.8,3.5319
588,4,3,0.75,Premium,59.6,59.0,2835,6.04,5.94,3.57004
589,2,2,0.82,Very Good,60.7,56.0,2836,6.04,6.06,3.6723500000000002
590,5,3,0.71,Good,62.8,60.0,2836,5.6,5.65,3.5325
591,5,4,0.7,Premium,62.6,59.0,2837,5.69,5.66,3.5525500000000005
592,5,4,0.7,Ideal,61.8,56.0,2837,5.74,5.69,3.5318699999999996
593,4,2,0.71,Ideal,59.8,53.0,2838,5.86,5.82,3.49232
594,2,2,0.76,Very Good,60.9,55.0,2838,5.92,5.94,3.61137
595,4,2,0.82,Fair,64.9,58.0,2838,5.83,5.79,3.7706900000000005
596,4,4,0.72,Premium,58.8,60.0,2838,5.91,5.89,3.4692000000000003
597,4,3,0.7,Premium,62.3,58.0,2838,5.72,5.64,3.5386399999999996
598,4,3,0.7,Premium,61.7,58.0,2838,5.69,5.63,3.4922200000000005
599,3,4,0.7,Premium,62.6,55.0,2838,5.73,5.64,3.5588100000000003
600,4,3,0.7,Premium,59.4,61.0,2838,5.83,5.79,3.4511400000000005
601,5,2,0.7,Very Good,63.5,59.0,2838,5.53,5.49,3.49885
602,4,3,0.7,Premium,60.9,61.0,2838,5.71,5.66,3.462165
603,4,3,0.7,Premium,59.5,58.0,2838,5.85,5.75,3.4509999999999996
604,3,4,0.7,Premium,63.0,60.0,2838,5.64,5.57,3.5311500000000002
605,5,2,0.74,Very Good,60.0,57.0,2839,5.85,5.89,3.5219999999999994
606,4,4,0.71,Ideal,61.5,57.0,2839,5.74,5.71,3.5208749999999998
607,4,4,0.7,Ideal,61.6,54.0,2839,5.75,5.72,3.5327599999999997
608,4,4,0.71,Ideal,62.1,55.0,2839,5.82,5.68,3.57075
609,4,4,0.71,Premium,59.1,61.0,2839,5.84,5.81,3.4425749999999997
610,4,4,0.71,Premium,59.0,60.0,2839,5.82,5.8,3.4279
611,4,4,0.71,Premium,60.5,58.0,2839,5.75,5.72,3.4696749999999996
612,4,4,0.7,Ideal,62.4,53.0,2839,5.73,5.71,3.5692800000000005
613,3,3,0.73,Ideal,61.8,54.0,2839,5.8,5.82,3.59058
614,5,3,0.7,Ideal,62.1,54.0,2839,5.69,5.72,3.542805
615,3,4,0.7,Ideal,61.3,57.0,2839,5.71,5.74,3.5094249999999994
616,3,5,0.71,Premium,60.3,58.0,2839,5.82,5.78,3.4974000000000003
617,4,4,0.71,Premium,59.2,58.0,2839,5.87,5.82,3.4602400000000006
618,3,3,0.79,Premium,59.3,62.0,2839,6.09,6.01,3.58765
619,4,4,0.71,Premium,62.7,59.0,2839,5.7,5.62,3.54882
620,2,4,0.77,Very Good,61.0,60.0,2840,5.9,5.87,3.58985
621,4,1,0.75,Very Good,59.8,56.0,2840,5.85,5.92,3.5192299999999994
622,4,2,0.7,Ideal,61.0,56.0,2840,5.75,5.8,3.5227500000000003
623,4,3,0.71,Premium,59.3,56.0,2840,5.88,5.82,3.4690499999999997
624,6,1,0.92,Ideal,61.9,56.0,2840,6.27,6.2,3.8594649999999997
625,4,1,0.83,Premium,61.4,59.0,2840,6.08,6.04,3.72084
626,2,6,0.7,Premium,59.2,60.0,2840,5.87,5.78,3.4484000000000004
627,4,3,0.73,Premium,60.3,59.0,2841,5.9,5.87,3.548655
628,6,4,0.71,Very Good,63.4,55.0,2841,5.69,5.61,3.5821000000000005
629,6,2,0.73,Very Good,63.9,57.0,2841,5.66,5.71,3.632715
630,4,1,0.82,Ideal,61.7,53.0,2841,6.0,6.12,3.7390200000000005
631,4,1,0.82,Ideal,62.3,56.0,2841,5.96,6.02,3.73177
632,4,1,0.82,Very Good,59.7,57.0,2841,6.12,6.14,3.6596100000000003
633,4,6,0.52,Ideal,61.2,56.0,2841,5.19,5.21,3.1824
634,4,0,1.0,Premium,58.9,60.0,2841,6.6,6.55,3.872674999999999
635,3,2,0.95,Fair,66.7,56.0,2841,6.16,6.03,4.065365000000001
636,6,2,0.73,Ideal,61.4,57.0,2841,5.76,5.8,3.5489199999999994
637,4,3,0.73,Premium,59.9,59.0,2841,5.87,5.77,3.48618
638,3,4,0.73,Premium,61.4,58.0,2841,5.82,5.77,3.55813
639,1,4,0.8,Ideal,62.6,54.0,2842,5.92,5.96,3.7184399999999997
640,4,3,0.7,Premium,58.7,61.0,2842,5.8,5.72,3.38112
641,5,3,0.7,Very Good,60.2,62.0,2843,5.71,5.75,3.44946
642,5,3,0.7,Very Good,62.7,58.0,2843,5.65,5.67,3.54882
643,5,3,0.71,Very Good,59.4,58.0,2843,5.76,5.82,3.43926
644,4,1,0.81,Very Good,63.2,58.0,2843,5.91,5.92,3.7382800000000005
645,6,2,0.71,Very Good,61.5,58.0,2843,5.73,5.79,3.5424
646,3,5,0.73,Ideal,61.3,57.0,2843,5.81,5.84,3.5707249999999995
647,4,4,0.73,Very Good,61.8,59.0,2843,5.73,5.79,3.5596799999999997
648,5,3,0.72,Ideal,62.0,57.0,2843,5.71,5.74,3.5495
649,4,1,0.81,Ideal,62.1,57.0,2843,5.91,5.95,3.68253
650,3,5,0.71,Ideal,60.7,57.0,2843,5.81,5.78,3.5175650000000003
651,5,2,0.73,Very Good,57.7,61.0,2844,5.92,5.96,3.42738
652,5,4,0.7,Very Good,62.0,59.0,2844,5.65,5.68,3.5123
653,1,0,1.01,Ideal,61.5,57.0,2844,6.45,6.46,3.969825
654,1,0,1.01,Good,63.1,57.0,2844,6.35,6.39,4.019469999999999
655,2,3,0.79,Ideal,62.5,57.0,2844,5.91,5.93,3.7
656,5,3,0.7,Very Good,61.8,59.0,2845,5.65,5.68,3.5009699999999997
657,5,3,0.7,Very Good,58.9,60.0,2845,5.83,5.85,3.43976
658,2,3,0.8,Good,63.4,60.0,2845,5.92,5.82,3.7215800000000003
659,2,1,1.27,Premium,59.3,61.0,2845,7.12,7.05,4.201404999999999
660,6,2,0.79,Ideal,61.5,56.0,2846,5.96,5.91,3.6500250000000007
661,4,4,0.72,Very Good,60.2,59.0,2846,5.79,5.84,3.5006299999999997
662,2,5,0.73,Ideal,61.6,56.0,2846,5.79,5.84,3.5820399999999997
663,2,1,1.01,Fair,65.4,59.0,2846,6.3,6.26,4.10712
664,2,0,1.01,Good,64.2,61.0,2846,6.25,6.18,3.99003
665,5,2,0.73,Ideal,59.1,59.0,2846,5.92,5.95,3.507585
666,5,2,0.7,Ideal,61.6,57.0,2846,5.71,5.76,3.5327599999999997
667,4,3,0.7,Good,59.1,61.0,2846,5.76,5.84,3.4277999999999995
668,5,2,0.77,Premium,62.9,59.0,2846,5.84,5.79,3.6576349999999995
669,3,3,0.77,Premium,61.3,60.0,2846,5.91,5.81,3.5921799999999995
670,3,4,0.77,Premium,61.4,58.0,2846,5.94,5.89,3.6318099999999998
671,2,2,0.84,Very Good,61.2,57.0,2847,6.1,6.12,3.7393199999999998
672,5,2,0.72,Ideal,60.3,57.0,2847,5.83,5.85,3.5215199999999998
673,6,2,0.76,Premium,61.1,59.0,2847,5.93,5.88,3.6079549999999996
674,3,5,0.7,Very Good,62.9,59.0,2848,5.61,5.68,3.550705
675,6,5,0.54,Ideal,61.5,55.0,2848,5.25,5.29,3.2410499999999995
676,6,1,0.75,Fair,64.6,57.0,2848,5.74,5.72,3.7015800000000003
677,5,2,0.79,Good,64.1,54.0,2849,5.86,5.84,3.7498499999999995
678,5,4,0.74,Very Good,63.1,58.0,2849,5.75,5.73,3.6219400000000004
679,5,3,0.7,Very Good,61.0,60.0,2850,5.74,5.77,3.5105500000000003
680,4,3,0.7,Ideal,60.8,59.0,2850,5.69,5.79,3.48992
681,0,2,0.75,Ideal,61.5,56.0,2850,5.83,5.87,3.5977499999999996
682,2,0,1.2,Very Good,63.1,60.0,2850,6.75,6.67,4.2340100000000005
683,4,2,0.8,Very Good,63.4,57.0,2851,5.89,5.82,3.7120699999999998
684,6,4,0.66,Ideal,62.1,56.0,2851,5.54,5.57,3.4496549999999995
685,4,1,0.87,Very Good,61.0,63.0,2851,6.22,6.07,3.7484499999999996
686,2,2,0.86,Premium,62.7,59.0,2851,6.04,5.98,3.76827
687,4,2,0.74,Ideal,61.0,57.0,2851,5.85,5.81,3.5563
688,5,7,0.58,Very Good,60.6,59.0,2852,5.37,5.43,3.2724
689,1,4,0.78,Ideal,61.5,57.0,2852,5.88,5.92,3.6285000000000003
